Time (s),Heat Release Rate (kW),NG Burner HRR (kW),Exhaust Mass Flow Rate (kg/s),Oxygen (Vol Fr),CO2 (Vol Fr),CO (Vol Fr),Radiant Heat Flux (kW/m^2),Ksmoke (1/m)
1538,-0.04,-0.22,2.0466,0.20936,0.0004541,2.4e-06,0.086557,0.001
1539,0.1,-0.21,2.0479,0.20936,0.0004545,2.3e-06,0.084935,0
1540,-0.06,-0.19,2.0474,0.20936,0.0004545,2.6e-06,0.085004,-0
1541,0.03,-0.3,2.048,0.20936,0.0004536,2.7e-06,0.082778,0
1542,0.23,-0.14,2.0453,0.20936,0.0004543,2.4e-06,0.068947,0
1543,0.12,-0.2,2.0387,0.20936,0.0004545,2.2e-06,0.063293,-0
1544,0.38,-0.22,2.0379,0.20935,0.0004546,1.9e-06,0.061871,-0.001
1545,0.32,-0.27,2.0379,0.20936,0.0004547,1.7e-06,0.059594,0
1546,0.81,-0.17,2.0355,0.20934,0.0004546,1.7e-06,0.054304,-0
1547,0.01,-0.24,2.0332,0.20936,0.0004547,1.9e-06,0.054108,-0
1548,-0,-0.18,2.0322,0.20936,0.0004545,2.1e-06,0.05469,-0.001
1549,-0.08,-0.22,2.0305,0.20937,0.0004547,2.1e-06,0.053682,-0
1550,0.15,-0.27,2.0314,0.20936,0.0004546,2.1e-06,0.052858,-0.001
1551,0.05,-0.19,2.0294,0.20936,0.0004547,2.1e-06,0.054048,-0.001
1552,0.17,-0.22,2.026,0.20936,0.0004546,1.8e-06,0.055768,-0.001
1553,0.23,-0.25,2.0321,0.20936,0.0004546,1.8e-06,0.05209,-0
1554,-0.04,-0.23,2.0307,0.20936,0.0004546,1.8e-06,0.050769,-0.001
1555,-0.31,-0.21,2.0322,0.20937,0.0004551,1.8e-06,0.051212,-0
1556,0.27,-0.21,2.0316,0.20936,0.0004554,2.1e-06,0.050251,-0
1557,0.27,-0.25,2.0297,0.20936,0.0004554,2.2e-06,0.047272,-0
1558,-0,-0.26,2.0292,0.20936,0.0004547,2.4e-06,0.051317,-0.001
1559,0.06,-0.22,2.0295,0.20936,0.0004542,2.3e-06,0.049867,-0
1560,0.61,-0.2,2.0297,0.20935,0.0004534,2.3e-06,0.049448,-0.001
1561,0.19,-0.26,2.0322,0.20936,0.0004532,2.4e-06,0.049872,-0
1562,0.35,-0.22,2.0341,0.20935,0.0004535,2.5e-06,0.046585,-0.001
1563,0.24,-0.18,2.0315,0.20936,0.0004536,2.5e-06,0.043934,-0.001
1564,0.17,-0.25,2.0318,0.20936,0.0004537,2.3e-06,0.042743,-0.001
1565,-0.2,-0.24,2.0347,0.20937,0.0004538,2.4e-06,0.047106,0.001
1566,0.03,-0.16,2.0355,0.20936,0.0004545,2.5e-06,0.048305,-0.001
1567,0.27,-0.23,2.0373,0.20936,0.0004545,2.2e-06,0.049746,-0.001
1568,0.2,-0.18,2.0334,0.20936,0.0004545,2.1e-06,0.050203,-0.001
1569,0.25,-0.13,2.034,0.20936,0.0004544,2.1e-06,0.050555,-0.001
1570,0.41,-0.2,2.0305,0.20935,0.0004541,2e-06,0.049279,-0
1571,-0.12,-0.22,2.0263,0.20937,0.0004555,2e-06,0.04611,-0
1572,0.33,-0.21,2.0273,0.20935,0.0004554,1.8e-06,0.044703,-0.001
1573,0.31,-0.25,2.0284,0.20936,0.0004555,1.8e-06,0.046851,-0.001
1574,0.32,-0.16,2.0286,0.20935,0.0004557,2.1e-06,0.048232,-0.001
1575,0.05,-0.14,2.0251,0.20936,0.0004564,2e-06,0.04744,-0.001
1576,-0.28,-0.21,2.0265,0.20937,0.0004566,1.8e-06,0.047111,-0
1577,0.04,-0.22,2.0249,0.20936,0.0004565,1.8e-06,0.044446,0
1578,0.06,-0.21,2.0288,0.20936,0.0004565,1.6e-06,0.041197,-0
1579,0.16,-0.28,2.0295,0.20936,0.0004578,1.7e-06,0.040335,-0
1580,0.48,-0.22,2.0315,0.20935,0.0004568,1.9e-06,0.040356,-0
1581,0.27,-0.23,2.0316,0.20936,0.0004561,2e-06,0.041841,-0
1582,0.22,-0.25,2.03,0.20936,0.0004565,1.8e-06,0.044811,-0.001
1583,0.23,-0.25,2.0288,0.20936,0.0004557,1.6e-06,0.046043,-0.001
1584,0.53,-0.13,2.0296,0.20935,0.0004556,1.6e-06,0.043519,-0
1585,0.19,-0.24,2.0325,0.20936,0.0004557,1.8e-06,0.045732,-0
1586,0.02,-0.16,2.031,0.20936,0.0004554,1.8e-06,0.047273,-0.001
1587,0.31,-0.16,2.0317,0.20936,0.0004558,1.7e-06,0.043803,-0
1588,-0.01,-0.21,2.0339,0.20936,0.0004555,1.7e-06,0.047108,0
1589,-0.01,-0.14,2.0314,0.20936,0.0004542,1.9e-06,0.061105,-0
1590,-0.06,-0.19,2.0298,0.20937,0.0004543,2.1e-06,0.068491,0
1591,-0.05,-0.2,2.0321,0.20937,0.0004538,2.5e-06,0.070054,-0
1592,0,-0.18,2.0343,0.20936,0.0004532,2.6e-06,0.075152,-0
1593,0.13,-0.15,2.034,0.20936,0.0004529,2.4e-06,0.078144,-0
1594,0.1,-0.22,2.0313,0.20936,0.0004526,2.2e-06,0.078544,-0
1595,0.14,-0.24,2.0303,0.20936,0.0004527,2e-06,0.076009,-0
1596,-0.08,-0.3,2.0337,0.20937,0.0004528,2e-06,0.076831,0
1597,0.08,-0.28,2.0369,0.20936,0.000452,1.7e-06,0.073698,0
1598,-0.17,-0.27,2.0355,0.20937,0.0004513,1.7e-06,0.070421,0
1599,-0.11,-0.26,2.0332,0.20937,0.0004511,1.7e-06,0.074558,0.001
1600,0.16,-0.21,2.0351,0.20936,0.0004502,2e-06,0.07498,-0
1601,0.04,-0.31,2.037,0.20936,0.0004497,2.2e-06,0.072959,0
1602,-0.38,-0.13,2.0356,0.20938,0.0004498,2.3e-06,0.071884,0
1603,-0.12,-0.14,2.0382,0.20937,0.0004497,2.1e-06,0.069881,-0
1604,-0.06,-0.18,2.042,0.20937,0.0004497,2.1e-06,0.071162,-0
1605,-0.1,-0.22,2.0394,0.20937,0.000449,2.1e-06,0.067905,-0
1606,-0.27,-0.28,2.0374,0.20937,0.0004488,2.3e-06,0.068491,-0.001
1607,0.28,-0.32,2.0353,0.20936,0.0004489,2.3e-06,0.063154,-0
1608,0.13,-0.15,2.0337,0.20936,0.000448,2.4e-06,0.062513,-0
1609,-0.02,-0.2,2.0371,0.20937,0.0004489,2.4e-06,0.062719,-0.001
1610,0.29,-0.22,2.037,0.20936,0.0004491,2.5e-06,0.062752,0
1611,-0.35,-0.16,2.0335,0.20937,0.0004488,2.4e-06,0.062566,-0.001
1612,-0.02,-0.2,2.0337,0.20937,0.0004493,2.1e-06,0.069173,0
1613,0.16,-0.21,2.0288,0.20936,0.000449,2.3e-06,0.074443,-0
1614,0.06,-0.12,2.0264,0.20936,0.0004489,2.5e-06,0.076416,0
1615,0.01,-0.2,2.026,0.20936,0.0004488,2.3e-06,0.075201,-0.001
1616,-0.22,-0.19,2.0216,0.20937,0.0004491,2.5e-06,0.075491,-0.001
1617,0,-0.19,2.0227,0.20936,0.0004493,2.8e-06,0.075062,-0.001
1618,0.14,-0.19,2.026,0.20936,0.0004496,2.7e-06,0.075797,-0
1619,-0.23,-0.29,2.0248,0.20937,0.0004498,2.6e-06,0.075958,-0
1620,-0.09,-0.19,2.0276,0.20937,0.0004499,2.7e-06,0.0695,-0.001
1621,-0.11,-0.2,2.0312,0.20937,0.0004497,2.5e-06,0.064496,-0
1622,0.01,-0.24,2.0307,0.20936,0.0004496,2.4e-06,0.067467,-0.001
1623,-0.03,-0.26,2.0334,0.20937,0.0004498,2.4e-06,0.066315,-0
1624,-0.09,-0.32,2.0332,0.20937,0.0004498,2.5e-06,0.070158,-0.001
1625,-0.07,-0.2,2.0339,0.20937,0.0004497,2.3e-06,0.072114,-0.001
1626,0.03,-0.2,2.0378,0.20936,0.0004492,2.2e-06,0.074679,0
1627,0.08,-0.14,2.0359,0.20936,0.0004499,2.4e-06,0.075998,-0.001
1628,-0.02,-0.15,2.0333,0.20936,0.0004499,2.6e-06,0.075367,-0.001
1629,-0.15,-0.15,2.0375,0.20937,0.00045,2.6e-06,0.075378,-0.001
1630,0.23,-0.2,2.037,0.20936,0.0004502,2.4e-06,0.072974,-0.001
1631,0.12,-0.25,2.0345,0.20936,0.0004509,2.3e-06,0.067646,-0
1632,-0.19,-0.32,2.0346,0.20937,0.0004508,2.3e-06,0.060935,-0.001
1633,-0.11,-0.21,2.0349,0.20937,0.0004519,2.3e-06,0.061439,-0.001
1634,-0.07,-0.22,2.0363,0.20937,0.0004519,2.6e-06,0.066328,-0
1635,-0.13,-0.2,2.0358,0.20937,0.0004519,2.6e-06,0.070317,-0
1636,0.26,-0.13,2.0322,0.20936,0.0004518,2.3e-06,0.073021,-0.001
1637,0.08,-0.29,2.0312,0.20936,0.0004518,2.4e-06,0.070455,-0.001
1638,0.07,-0.16,2.0308,0.20936,0.0004519,2.1e-06,0.068257,-0.001
1639,0.03,-0.21,2.0309,0.20936,0.0004518,1.9e-06,0.06195,-0.001
1640,0.13,-0.21,2.031,0.20936,0.0004514,1.8e-06,0.061287,-0.001
1641,0.26,-0.16,2.0338,0.20936,0.0004509,1.5e-06,0.065428,-0.001
1642,0.41,-0.22,2.0344,0.20935,0.0004514,1.4e-06,0.071462,-0.001
1643,0.1,-0.19,2.0343,0.20936,0.0004517,1.4e-06,0.074146,-0
1644,0.1,-0.2,2.0325,0.20936,0.0004523,1.8e-06,0.069842,-0.001
1645,-0.12,-0.23,2.0306,0.20937,0.0004517,1.7e-06,0.068782,-0.001
1646,-0.13,-0.24,2.0318,0.20937,0.0004514,1.6e-06,0.07071,-0.001
1647,0,-0.13,2.0322,0.20936,0.0004508,1.4e-06,0.071225,-0.001
1648,0.1,-0.16,2.0338,0.20936,0.0004517,1.4e-06,0.073023,-0.001
1649,-0.29,-0.24,2.0313,0.20937,0.0004511,1.7e-06,0.072492,-0.001
1650,-0.09,-0.22,2.0324,0.20937,0.0004509,1.7e-06,0.069709,-0.001
1651,-0.19,-0.17,2.0315,0.20937,0.0004506,1.6e-06,0.070315,-0.001
1652,-0.17,-0.23,2.0331,0.20937,0.0004513,1.8e-06,0.071481,-0.001
1653,-0.35,-0.32,2.0337,0.20937,0.0004517,2e-06,0.07183,-0
1654,-0.29,-0.28,2.0343,0.20937,0.0004508,2.1e-06,0.07294,-0.001
1655,-0.26,-0.11,2.0361,0.20937,0.0004502,2.1e-06,0.072071,-0.001
1656,-0.17,-0.11,2.0386,0.20937,0.0004503,2.1e-06,0.067007,-0.001
1657,-0.25,-0.22,2.0379,0.20937,0.000451,2e-06,0.06704,-0
1658,0.08,-0.13,2.0357,0.20936,0.0004508,1.7e-06,0.071145,-0.001
1659,-0.13,-0.22,2.035,0.20937,0.0004506,1.9e-06,0.071088,-0.001
1660,0.06,-0.19,2.0319,0.20936,0.00045,1.9e-06,0.070927,-0.001
1661,0.11,-0.21,2.0332,0.20936,0.00045,2e-06,0.072194,-0
1662,-0.2,-0.22,2.0329,0.20937,0.0004503,2e-06,0.074263,-0.001
1663,-0.06,-0.19,2.0322,0.20937,0.0004508,2e-06,0.07615,-0.002
1664,0.25,-0.22,2.0319,0.20936,0.0004509,2.1e-06,0.076806,-0
1665,-0.21,-0.26,2.0319,0.20937,0.0004509,2.2e-06,0.074251,-0.001
1666,0.03,-0.25,2.0332,0.20936,0.0004506,2.2e-06,0.072964,-0.002
1667,-0.14,-0.26,2.0365,0.20937,0.0004507,2.2e-06,0.073751,-0
1668,-0.19,-0.23,2.0388,0.20937,0.0004507,2.2e-06,0.074955,-0.001
1669,0.3,-0.26,2.0406,0.20936,0.000451,2.2e-06,0.076614,0
1670,0.12,-0.16,2.0423,0.20936,0.0004509,2.2e-06,0.076905,-0.002
1671,0.18,-0.18,2.0384,0.20936,0.0004506,2.1e-06,0.076842,-0.001
1672,0.18,-0.25,2.0352,0.20936,0.0004514,2.1e-06,0.07472,-0.001
1673,0.06,-0.16,2.0353,0.20936,0.0004518,2.1e-06,0.071227,-0.001
1674,-0.28,-0.19,2.0369,0.20937,0.0004518,1.7e-06,0.073495,-0.001
1675,-0.04,-0.26,2.0375,0.20937,0.0004517,1.5e-06,0.075271,-0.001
1676,0.03,-0.2,2.0383,0.20936,0.000452,1.4e-06,0.076502,-0
1677,0.08,-0.16,2.0374,0.20936,0.0004516,1.5e-06,0.075613,-0.001
1678,-0.11,-0.02,2.0385,0.20937,0.0004514,1.3e-06,0.075533,-0.002
1679,0.36,-0.2,2.0355,0.20935,0.0004521,1.6e-06,0.076207,-0.001
1680,0.29,-0.11,2.0334,0.20936,0.0004526,1.7e-06,0.075376,-0.001
1681,0.01,-0.19,2.0331,0.20936,0.0004527,1.7e-06,0.074241,-0.001
1682,-0.11,-0.24,2.034,0.20937,0.0004527,2.1e-06,0.071743,-0.001
