Time (s),Heat Release Rate (kW),NG Burner HRR (kW),Exhaust Mass Flow Rate (kg/s),Oxygen (Vol Fr),CO2 (Vol Fr),CO (Vol Fr),Radiant Heat Flux (kW/m^2),Ksmoke (1/m)
1052,1.25,-0.08,3.1014,0.20936,0.0004358,2.6e-06,0.048111,0
1053,1.09,-0.17,3.098,0.20936,0.0004354,2.4e-06,0.045645,-0
1054,0.81,-0.21,3.1027,0.20937,0.0004345,2.1e-06,0.044102,-0
1055,1.38,-0.11,3.1057,0.20936,0.0004347,1.9e-06,0.047019,-0
1056,0.98,-0.15,3.1041,0.20936,0.0004354,2.1e-06,0.047108,-0
1057,0.73,-0.13,3.1076,0.20937,0.0004358,1.6e-06,0.046606,0
1058,1,-0.2,3.1132,0.20936,0.0004358,1.5e-06,0.047869,-0
1059,1.02,-0.18,3.1136,0.20936,0.0004356,1.8e-06,0.045925,-0
1060,0.48,-0.17,3.1135,0.20937,0.0004366,2.2e-06,0.042753,-0
1061,1.16,-0.22,3.1119,0.20936,0.0004362,2.2e-06,0.045724,-0
1062,0.77,-0.2,3.1082,0.20937,0.0004364,1.8e-06,0.045787,-0
1063,0.75,-0.13,3.108,0.20937,0.0004366,1.7e-06,0.047042,-0
1064,1,-0.05,3.104,0.20936,0.0004365,1.8e-06,0.047777,-0
1065,1.12,-0.11,3.1008,0.20936,0.0004366,1.6e-06,0.047003,-0
1066,0.93,-0.16,3.1013,0.20936,0.0004366,1.5e-06,0.048223,-0
1067,0.83,-0.09,3.1,0.20937,0.0004364,1.3e-06,0.048932,-0
1068,0.6,-0.16,3.1017,0.20937,0.0004355,1.3e-06,0.048399,-0.001
1069,1.04,-0.12,3.108,0.20936,0.0004356,1.4e-06,0.045615,-0
1070,0.78,-0.1,3.1106,0.20937,0.0004355,1.3e-06,0.041036,-0
1071,0.99,-0.07,3.111,0.20936,0.0004355,1.2e-06,0.043674,-0
1072,0.81,-0.19,3.1148,0.20937,0.0004357,1.4e-06,0.041847,-0
1073,0.96,-0.14,3.1186,0.20936,0.0004355,1.6e-06,0.03871,-0.001
1074,1.41,-0.09,3.1211,0.20936,0.0004356,1.9e-06,0.041573,-0
1075,0.98,-0.17,3.1152,0.20936,0.0004357,2e-06,0.042435,-0
1076,0.8,-0.18,3.115,0.20937,0.0004356,1.9e-06,0.039087,-0
1077,0.94,-0.11,3.117,0.20936,0.0004355,1.9e-06,0.04342,-0
1078,1.12,-0.1,3.117,0.20936,0.0004347,1.9e-06,0.044431,-0
1079,1.17,-0.14,3.1125,0.20936,0.0004346,1.9e-06,0.046866,-0
1080,1.01,-0.16,3.1106,0.20936,0.0004345,2.2e-06,0.046661,-0
1081,0.88,-0.14,3.1093,0.20937,0.0004339,2.2e-06,0.046315,0
1082,1.32,-0.19,3.1044,0.20936,0.0004335,2.1e-06,0.044456,-0
1083,0.92,-0.05,3.1043,0.20936,0.0004335,1.9e-06,0.039615,0
1084,0.89,-0.04,3.1042,0.20937,0.0004329,1.5e-06,0.038708,-0.001
1085,1.59,-0.12,3.1076,0.20935,0.0004332,1.5e-06,0.039622,0
1086,0.99,-0.17,3.1083,0.20936,0.0004337,1.5e-06,0.043762,-0
1087,1.21,-0.12,3.1074,0.20936,0.0004337,1.7e-06,0.040963,0
1088,0.91,-0.19,3.1061,0.20936,0.0004346,1.8e-06,0.037925,-0
1089,0.96,-0.21,3.1057,0.20936,0.0004357,1.7e-06,0.038353,-0
1090,1.23,-0.12,3.1053,0.20936,0.0004356,1.7e-06,0.042019,0
1091,0.67,-0.21,3.1082,0.20937,0.0004357,1.6e-06,0.042977,-0
1092,0.56,-0.13,3.1096,0.20937,0.0004358,1.9e-06,0.042541,-0
1093,0.94,-0.08,3.1048,0.20936,0.0004357,2e-06,0.039479,-0.001
1094,1.32,-0.07,3.1009,0.20936,0.0004349,2.2e-06,0.040667,-0
1095,0.95,-0.08,3.1072,0.20936,0.0004348,2.3e-06,0.042809,0
1096,1.28,-0.11,3.106,0.20936,0.0004338,2.4e-06,0.044233,-0
1097,1.37,-0.15,3.1042,0.20936,0.0004338,2.2e-06,0.044841,-0
1098,1.15,-0.16,3.1012,0.20936,0.0004334,2.4e-06,0.040529,-0.001
1099,0.55,-0.12,3.1037,0.20937,0.0004327,2.3e-06,0.041064,-0
1100,0.87,-0.16,3.1049,0.20937,0.000433,2.1e-06,0.040438,-0
1101,0.91,-0.07,3.1019,0.20936,0.0004328,1.6e-06,0.036061,-0
1102,0.82,-0.17,3.0992,0.20937,0.0004328,1.4e-06,0.036562,0
1103,0.93,-0.14,3.098,0.20936,0.0004337,1.4e-06,0.036763,-0
1104,1.46,-0.18,3.1001,0.20935,0.0004336,1.7e-06,0.040522,-0
1105,0.64,-0.08,3.0993,0.20937,0.0004342,1.6e-06,0.042002,-0
1106,0.69,-0.27,3.102,0.20937,0.0004344,1.4e-06,0.044284,-0
1107,1.26,-0.17,3.1039,0.20936,0.0004336,1.5e-06,0.043536,-0
1108,0.95,-0.13,3.1063,0.20936,0.0004332,1.8e-06,0.038874,-0
1109,1.05,-0.25,3.1019,0.20936,0.0004325,1.9e-06,0.035139,-0
1110,1.25,-0.13,3.1011,0.20936,0.0004327,2e-06,0.031925,-0
1111,0.6,-0.19,3.103,0.20937,0.0004328,2.1e-06,0.034312,-0
1112,0.78,-0.15,3.1039,0.20937,0.0004324,2.1e-06,0.038908,0
1113,0.72,-0.23,3.1067,0.20937,0.0004318,2.1e-06,0.040055,-0.001
1114,0.32,-0.11,3.1088,0.20938,0.0004318,2.1e-06,0.03975,0
1115,0.9,-0.12,3.1072,0.20937,0.0004318,2.1e-06,0.03865,-0
1116,1.14,-0.13,3.1073,0.20936,0.0004318,2.4e-06,0.032718,-0
1117,0.9,-0.13,3.1054,0.20936,0.000432,2.5e-06,0.029227,-0.001
1118,0.97,-0.2,3.1052,0.20936,0.0004318,1.9e-06,0.033466,-0
1119,1.14,-0.16,3.104,0.20936,0.0004318,1.8e-06,0.036534,-0.001
1120,1.06,-0.07,3.1043,0.20936,0.0004315,1.9e-06,0.041144,0
1121,0.7,-0.13,3.1027,0.20937,0.0004307,2.1e-06,0.040667,-0
1122,0.39,-0.12,3.1035,0.20937,0.0004308,2.1e-06,0.035755,-0
1123,0.74,-0.06,3.1035,0.20937,0.0004304,2.4e-06,0.036516,-0
1124,0.77,-0.07,3.1037,0.20937,0.0004298,2.4e-06,0.034619,-0
1125,1.56,-0.1,3.1031,0.20935,0.0004297,2.2e-06,0.039132,-0
1126,0.99,-0.23,3.1034,0.20936,0.0004299,2.1e-06,0.035177,-0
1127,0.19,-0.11,3.103,0.20938,0.0004299,2.2e-06,0.034505,-0
1128,0.36,-0.09,3.1023,0.20938,0.0004299,2e-06,0.036111,0
1129,0.8,-0.1,3.1073,0.20937,0.0004299,2e-06,0.036961,-0
1130,0.85,-0.11,3.1043,0.20937,0.00043,1.9e-06,0.037884,-0
1131,0.9,-0.09,3.1019,0.20937,0.0004299,2e-06,0.036253,0
1132,0.83,-0.09,3.1044,0.20937,0.0004297,2.2e-06,0.040615,-0
1133,1.02,-0.11,3.1012,0.20936,0.000429,1.7e-06,0.040991,-0.001
1134,0.6,-0.17,3.0998,0.20937,0.000429,1.9e-06,0.03661,-0
1135,0.68,-0.09,3.1022,0.20937,0.0004296,1.9e-06,0.041208,-0.001
1136,0.25,-0.13,3.1014,0.20938,0.0004289,2e-06,0.039052,-0
1137,0.95,-0.07,3.1006,0.20936,0.000429,2.3e-06,0.03593,0
1138,1.13,-0,3.1036,0.20936,0.000429,2e-06,0.034749,-0
1139,0.77,-0.16,3.1035,0.20937,0.0004289,2e-06,0.033878,-0
1140,0.87,-0.13,3.1072,0.20937,0.000429,2.3e-06,0.033393,0
1141,0.26,-0.14,3.1081,0.20938,0.0004293,2.3e-06,0.032906,-0
1142,0.96,-0.18,3.1085,0.20936,0.0004299,2.1e-06,0.035014,-0
1143,0.52,-0.1,3.1117,0.20937,0.0004297,2.3e-06,0.037667,-0
1144,0.34,-0.23,3.1121,0.20938,0.0004299,2.3e-06,0.03356,-0
1145,0.06,-0.14,3.1048,0.20938,0.0004301,2.3e-06,0.034763,-0
1146,0.27,-0.17,3.1039,0.20938,0.0004298,2.4e-06,0.036141,0
1147,0.72,-0.12,3.1079,0.20937,0.0004297,2.4e-06,0.037369,-0.001
1148,0.92,-0.11,3.106,0.20937,0.0004299,2.2e-06,0.039811,-0
1149,0.47,-0.21,3.1026,0.20937,0.0004299,2.3e-06,0.043074,-0
1150,0.17,-0.07,3.099,0.20938,0.0004297,2.7e-06,0.045267,-0
1151,0.54,-0.16,3.1008,0.20937,0.000429,2.8e-06,0.043453,-0
1152,0.76,-0.2,3.1,0.20937,0.000429,2.4e-06,0.043167,0
1153,0.18,-0.14,3.1018,0.20938,0.0004282,2.4e-06,0.045434,-0
1154,0.48,-0.09,3.1008,0.20937,0.0004284,2.4e-06,0.04742,-0
1155,0.08,-0.17,3.1069,0.20938,0.0004281,2.2e-06,0.042725,-0
1156,0.6,-0.3,3.1087,0.20937,0.0004279,2e-06,0.037329,-0.001
1157,0.53,-0.1,3.1068,0.20937,0.0004281,1.8e-06,0.033199,0
1158,0.6,-0.15,3.1044,0.20937,0.0004281,1.9e-06,0.035417,-0.001
1159,0.4,-0.14,3.102,0.20937,0.000428,1.8e-06,0.038188,0
1160,0.09,-0.04,3.1027,0.20938,0.0004288,1.7e-06,0.042027,-0
1161,0.34,-0.11,3.0996,0.20938,0.0004295,1.7e-06,0.045195,-0
1162,0.47,-0.17,3.101,0.20937,0.0004301,1.7e-06,0.047325,-0
1163,0.64,-0.21,3.1026,0.20937,0.0004299,1.7e-06,0.046167,-0
1164,0.71,-0.13,3.1044,0.20937,0.0004303,1.8e-06,0.046372,0
1165,0.61,-0.08,3.1018,0.20937,0.0004303,1.9e-06,0.043148,-0
1166,-0.1,-0.03,3.1029,0.20938,0.000431,2.1e-06,0.041264,-0
1167,1.16,-0.21,3.1,0.20936,0.0004307,2.2e-06,0.040736,-0
1168,1.08,-0.18,3.1041,0.20936,0.0004309,2.3e-06,0.038204,-0
1169,0.69,-0.16,3.111,0.20937,0.0004309,2.6e-06,0.039673,-0
1170,0.76,-0.07,3.1145,0.20937,0.0004308,2.5e-06,0.041971,-0
1171,0.17,-0.13,3.1168,0.20938,0.0004307,2.8e-06,0.044519,-0
1172,0.56,-0.17,3.1158,0.20937,0.0004308,2.8e-06,0.047259,-0
1173,0.5,-0.2,3.1128,0.20937,0.0004306,2.5e-06,0.044475,-0
1174,0.74,-0.2,3.1126,0.20937,0.0004299,2.5e-06,0.044296,-0.001
1175,0.15,-0.13,3.1153,0.20938,0.00043,2.5e-06,0.041736,-0
1176,-0.05,-0.11,3.1147,0.20938,0.0004297,2.5e-06,0.037157,-0
1177,0.47,-0.13,3.1183,0.20937,0.0004299,2.3e-06,0.032608,-0
1178,0.71,-0.19,3.1183,0.20937,0.0004303,2.3e-06,0.036796,0
1179,0.91,-0.16,3.1154,0.20937,0.0004305,2.2e-06,0.038394,-0
1180,0.75,-0.07,3.1124,0.20937,0.0004306,1.8e-06,0.036491,-0
1181,0.51,-0.08,3.112,0.20937,0.0004306,1.7e-06,0.03708,-0
1182,0.65,-0.16,3.109,0.20937,0.0004307,1.5e-06,0.037963,-0.001
1183,0.52,-0.1,3.1112,0.20937,0.0004308,1.8e-06,0.04316,0
1184,0.58,-0.12,3.1139,0.20937,0.0004307,1.8e-06,0.042357,-0
1185,0.32,-0.14,3.1096,0.20938,0.0004309,1.8e-06,0.039205,-0
1186,0.57,-0.17,3.1057,0.20937,0.0004307,2.1e-06,0.040557,-0
1187,0.07,-0.15,3.1064,0.20938,0.0004304,2e-06,0.03995,-0
1188,0.5,-0.11,3.1036,0.20937,0.00043,1.9e-06,0.042653,-0
1189,0.54,-0.14,3.1019,0.20937,0.0004298,2e-06,0.042123,-0
1190,0.16,-0.2,3.1035,0.20938,0.0004298,1.9e-06,0.042162,-0
1191,1.26,-0.16,3.1018,0.20936,0.0004298,1.9e-06,0.042305,-0
1192,1.17,-0.22,3.1014,0.20936,0.0004298,2.2e-06,0.042168,0
1193,0.73,-0.13,3.0961,0.20937,0.0004299,2.2e-06,0.040333,0
1194,1.33,-0.07,3.092,0.20936,0.0004298,2e-06,0.040265,-0
1195,0.17,-0.17,3.0964,0.20938,0.00043,2.1e-06,0.038589,-0
1196,0.26,-0.13,3.0984,0.20938,0.0004298,1.7e-06,0.037953,-0
1197,0.29,-0.14,3.0993,0.20938,0.000429,1.9e-06,0.037701,0
1198,1.13,-0.13,3.098,0.20936,0.000429,1.8e-06,0.041203,-0
1199,0.6,-0.17,3.0978,0.20937,0.000429,1.9e-06,0.042555,-0
1200,0.24,-0.21,3.1007,0.20938,0.0004289,2.2e-06,0.042926,0
1201,0.14,-0.12,3.1069,0.20938,0.0004284,2.3e-06,0.040426,0
1202,0.28,-0.19,3.111,0.20938,0.0004288,2.2e-06,0.038062,-0
1203,0.51,-0.23,3.1156,0.20937,0.0004281,2.4e-06,0.037487,-0
1204,0.22,-0.1,3.1185,0.20938,0.0004279,2.4e-06,0.035693,-0
1205,0.74,-0.17,3.1163,0.20937,0.0004279,2.4e-06,0.038967,-0
1206,0.78,-0.12,3.1192,0.20937,0.0004273,2.3e-06,0.04116,-0
1207,0.55,-0.08,3.1184,0.20937,0.0004271,2.6e-06,0.040415,-0
1208,0.4,-0.24,3.1209,0.20937,0.000427,2.6e-06,0.036495,-0
1209,0.43,-0.14,3.1237,0.20937,0.0004276,2.2e-06,0.036294,-0
1210,0.39,-0.15,3.1215,0.20937,0.0004286,2.2e-06,0.038167,0
1211,0.86,-0.23,3.1181,0.20937,0.0004323,2e-06,0.034539,0.003
1212,1.7,-0.12,3.116,0.20935,0.0004412,2.2e-06,0.033374,0.004
1213,2.82,-0.22,3.113,0.20933,0.000456,2.2e-06,0.10366,0.005
1214,5.27,-0.08,3.1106,0.20928,0.0004733,2.2e-06,0.15691,0.006
1215,7.62,-0.05,3.1116,0.20923,0.0004892,2.5e-06,0.10434,0.006
1216,8.8,-0.18,3.1087,0.20921,0.0005019,2.8e-06,0.086275,0.006
1217,9.19,-0.02,3.1032,0.2092,0.0005096,3.1e-06,0.08586,0.003
1218,9.04,-0.11,3.1064,0.2092,0.0005113,3.1e-06,0.050041,0.003
1219,7.73,-0.12,3.1086,0.20923,0.0005071,2.7e-06,0.040651,0.004
1220,5.99,-0.14,3.1088,0.20926,0.0004996,2.7e-06,0.036024,0.003
1221,4.06,-0.14,3.1108,0.2093,0.0004897,2.5e-06,0.031322,0.004
1222,1.97,-0.16,3.1062,0.20934,0.0004794,2.2e-06,0.030508,0.003
1223,1.79,-0.12,3.109,0.20934,0.0004694,1.9e-06,0.026718,0.003
1224,0.64,0.05,3.11,0.20936,0.0004612,2.2e-06,0.027289,0.002
1225,0.47,-0.17,3.1077,0.20937,0.000454,2.8e-06,0.031199,0.001
1226,0.28,-0.17,3.1069,0.20937,0.0004471,2.8e-06,0.033986,0.001
1227,-0.44,-0.26,3.1106,0.20939,0.0004411,2.3e-06,0.033504,0.002
1228,-0.18,-0.13,3.1039,0.20938,0.0004366,1.9e-06,0.034853,0.001
1229,0.06,-0.11,3.0989,0.20938,0.0004329,1.9e-06,0.036119,0.002
1230,-0.18,-0.14,3.1027,0.20938,0.0004298,2.1e-06,0.035561,0.001
1231,0.46,-0.15,3.1043,0.20937,0.0004273,2.2e-06,0.03594,0.001
1232,-0.12,-0.14,3.1074,0.20938,0.0004255,2.2e-06,0.036886,0
1233,-0.32,-0.17,3.1038,0.20939,0.0004235,2.2e-06,0.036461,0.001
1234,-0.51,-0.03,3.0998,0.20939,0.0004221,2.1e-06,0.03607,-0
1235,-0.41,-0.25,3.0966,0.20939,0.0004216,1.8e-06,0.035261,0
1236,-0.34,-0.11,3.0934,0.20939,0.0004203,1.7e-06,0.033193,-0
1237,-0.32,-0.11,3.0919,0.20939,0.0004189,2.1e-06,0.034438,-0
1238,0.08,-0.16,3.0962,0.20938,0.0004182,2.1e-06,0.033582,0
1239,-0.3,-0.14,3.0954,0.20939,0.0004174,2e-06,0.025032,-0
1240,0.11,-0.17,3.0922,0.20938,0.0004174,2.2e-06,0.019827,0
1241,0.05,-0.16,3.09,0.20938,0.0004171,2.1e-06,0.025354,0
1242,-0.04,-0.04,3.0891,0.20938,0.0004164,2.1e-06,0.026165,0
1243,-0.58,-0.14,3.0938,0.20939,0.0004165,2.1e-06,0.028299,-0
1244,-0.99,-0.09,3.0975,0.2094,0.0004166,2.1e-06,0.020156,0
1245,0.07,-0.11,3.1005,0.20938,0.0004167,1.7e-06,0.022567,-0
1246,0.06,-0.09,3.1046,0.20938,0.0004165,1.6e-06,0.021851,0
1247,-0.17,-0.07,3.1049,0.20939,0.0004166,1.4e-06,0.019081,0
1248,-0.15,-0.11,3.1036,0.20939,0.0004164,1.7e-06,0.019772,-0
1249,-0.55,-0.14,3.1059,0.20939,0.0004157,1.9e-06,0.024558,0
1250,-0.16,-0.21,3.104,0.20939,0.0004156,1.8e-06,0.030442,-0
1251,-0.66,-0.08,3.1025,0.2094,0.0004161,1.7e-06,0.031953,-0
1252,-0.32,-0.09,3.1043,0.20939,0.0004156,1.8e-06,0.029925,-0
1253,0.2,-0.12,3.098,0.20938,0.0004163,2e-06,0.033106,-0
1254,-0.21,-0.17,3.0981,0.20939,0.0004165,2e-06,0.034432,-0
1255,-0.09,-0.11,3.099,0.20939,0.0004164,2.1e-06,0.03326,-0
1256,-0.24,-0.1,3.0999,0.20939,0.0004164,1.8e-06,0.033665,-0
1257,-0.35,-0.17,3.0981,0.20939,0.0004165,1.4e-06,0.034723,-0
1258,-0.01,-0.18,3.0988,0.20938,0.0004165,1.1e-06,0.033991,0
1259,0,-0.17,3.0986,0.20938,0.0004172,1.3e-06,0.028814,-0
1260,-0.14,-0.12,3.0995,0.20939,0.0004175,1.2e-06,0.024532,-0
1261,-0.16,-0.11,3.0959,0.20939,0.0004178,1.3e-06,0.030402,0
1262,-0.11,-0.16,3.0952,0.20939,0.0004181,1.4e-06,0.032765,-0.001
1263,-0.19,-0.22,3.1004,0.20939,0.0004175,1.6e-06,0.035561,0
1264,0.07,-0.14,3.1024,0.20938,0.0004176,1.8e-06,0.048732,-0.001
1265,0.3,-0.14,3.1038,0.20938,0.0004174,1.8e-06,0.058093,-0
1266,-0.19,-0.17,3.1033,0.20939,0.0004173,1.6e-06,0.063598,-0.001
1267,-0.46,-0.09,3.1086,0.20939,0.0004174,1.7e-06,0.064284,-0
1268,-0.46,-0.16,3.1099,0.20939,0.0004164,1.6e-06,0.065826,-0.001
1269,-0.11,-0.05,3.1093,0.20939,0.0004171,1.4e-06,0.066396,-0
1270,0.08,-0.27,3.1086,0.20938,0.0004177,1.5e-06,0.06475,-0
1271,0,-0.15,3.1113,0.20938,0.0004176,1.4e-06,0.064587,0
1272,0.3,-0.17,3.1129,0.20938,0.0004175,1.6e-06,0.063206,-0
1273,-0.11,-0.19,3.1097,0.20939,0.0004174,1.9e-06,0.063491,-0
1274,-0.04,-0.02,3.109,0.20938,0.0004175,1.9e-06,0.064717,-0
1275,-0.16,-0.17,3.1061,0.20939,0.0004173,1.8e-06,0.065485,0
1276,0.04,-0.15,3.1052,0.20938,0.0004173,1.6e-06,0.065026,-0
1277,0.2,-0.18,3.1059,0.20938,0.000418,1.4e-06,0.063041,-0
1278,0.34,-0.18,3.1047,0.20938,0.0004179,1.4e-06,0.062205,-0
1279,0.12,-0.12,3.1073,0.20938,0.000418,1.3e-06,0.062303,-0
1280,-0.05,-0.18,3.1091,0.20938,0.0004183,1.4e-06,0.064203,-0
1281,0.39,-0.09,3.1096,0.20938,0.0004184,1.3e-06,0.06543,-0
1282,-0,-0.17,3.1073,0.20938,0.0004194,1.5e-06,0.066052,-0
1283,-0.2,-0.21,3.1085,0.20939,0.0004194,1.6e-06,0.064938,-0
1284,0.06,-0.16,3.1058,0.20938,0.0004187,1.7e-06,0.058165,-0
1285,-0.2,-0.08,3.1095,0.20939,0.0004183,1.5e-06,0.057617,0
1286,-0.26,-0.03,3.1104,0.20939,0.0004185,1.7e-06,0.058405,-0
1287,0.18,-0.11,3.1079,0.20938,0.0004181,1.8e-06,0.057365,0
1288,0.21,-0.19,3.1066,0.20938,0.0004184,1.9e-06,0.058233,-0.001
1289,-0.06,-0.1,3.1034,0.20938,0.0004184,1.9e-06,0.057655,-0
1290,0.32,-0.15,3.1042,0.20938,0.0004184,2e-06,0.053005,-0
1291,-0.09,-0.18,3.104,0.20939,0.000418,2e-06,0.053037,-0
1292,0.2,-0.12,3.1052,0.20938,0.0004172,2e-06,0.055626,-0
1293,0.24,-0.18,3.1062,0.20938,0.0004173,2e-06,0.057207,-0
1294,0.43,-0.05,3.1082,0.20938,0.0004173,1.9e-06,0.057904,-0
1295,-0.13,-0.16,3.1073,0.20939,0.0004174,1.6e-06,0.06001,-0
1296,0,-0.14,3.1092,0.20938,0.0004172,1.4e-06,0.059025,0
1297,-0.34,-0.13,3.1068,0.20939,0.0004174,1.4e-06,0.060356,-0
1298,-0.15,-0.18,3.106,0.20939,0.0004175,1.6e-06,0.064135,-0
1299,-0.12,-0.07,3.1036,0.20939,0.000418,1.9e-06,0.064169,-0
1300,-0.37,-0.14,3.1036,0.20939,0.0004176,1.9e-06,0.064125,-0
1301,-0.21,-0.15,3.1057,0.20939,0.0004173,2.1e-06,0.063511,-0
1302,0.16,-0.15,3.104,0.20938,0.0004174,2e-06,0.058251,-0.001
1303,0.31,-0.13,3.1001,0.20938,0.0004172,1.8e-06,0.056564,-0
1304,0,-0.1,3.0965,0.20938,0.0004165,1.7e-06,0.058418,-0
1305,0.14,-0.23,3.0911,0.20938,0.0004173,1.9e-06,0.06099,-0.001
1306,-0.1,-0.1,3.0917,0.20939,0.0004172,1.9e-06,0.061403,-0
1307,0.07,-0.27,3.099,0.20938,0.0004169,1.8e-06,0.060075,-0
1308,-0.04,-0.15,3.0999,0.20938,0.0004175,1.6e-06,0.059893,-0
1309,0.24,-0.18,3.1008,0.20938,0.0004174,1.7e-06,0.062407,-0
1310,0.35,-0.07,3.0983,0.20938,0.0004174,1.6e-06,0.064054,-0
1311,0.07,-0.17,3.0966,0.20938,0.0004176,1.6e-06,0.062398,-0.001
1312,-0.76,-0.14,3.0982,0.2094,0.0004176,1.4e-06,0.059933,-0
1313,-0.58,-0.02,3.1035,0.20939,0.0004171,1.1e-06,0.06171,-0.001
1314,-0.04,-0.18,3.1024,0.20939,0.0004162,1.1e-06,0.06291,-0
1315,-0.17,-0.2,3.1082,0.20939,0.0004157,1.1e-06,0.06418,-0.001
1316,0.07,-0.19,3.1058,0.20938,0.0004154,1.1e-06,0.064818,-0.002
1317,-0.49,-0.14,3.1002,0.20939,0.0004155,1.5e-06,0.063188,-0.001
1318,-0.65,-0.12,3.1009,0.2094,0.0004157,1.6e-06,0.062892,-0.001
1319,0.13,-0.1,3.1025,0.20938,0.0004156,1.6e-06,0.063381,-0.001
1320,0.33,-0.15,3.1058,0.20938,0.0004155,1.6e-06,0.063522,-0.001
1321,-0.03,-0.05,3.1093,0.20938,0.0004155,1.9e-06,0.063882,-0
1322,-0.03,-0.13,3.1099,0.20938,0.0004156,2.1e-06,0.063842,0
1323,-0.23,-0.15,3.109,0.20939,0.000415,2e-06,0.063863,-0
1324,-0.19,-0.1,3.1102,0.20939,0.0004149,1.6e-06,0.065262,-0.001
1325,-0.4,-0.09,3.112,0.20939,0.0004148,1.6e-06,0.065671,0
1326,-0.5,-0.14,3.1123,0.20939,0.0004145,1.7e-06,0.066497,-0.001
1327,-0.36,-0.13,3.1161,0.20939,0.0004145,1.8e-06,0.067127,-0
1328,0,-0.13,3.1158,0.20938,0.0004146,1.8e-06,0.067675,-0
1329,-0.03,-0.2,3.1188,0.20938,0.0004145,1.8e-06,0.066582,0.001
1330,-0.5,-0.14,3.1173,0.20939,0.0004143,1.6e-06,0.061052,-0
1331,0.38,-0.2,3.1143,0.20938,0.0004145,1.6e-06,0.060251,-0.001
1332,-0.23,-0.18,3.1131,0.20939,0.0004151,1.6e-06,0.061465,-0
1333,-0.07,-0.18,3.1178,0.20939,0.0004155,1.4e-06,0.062936,-0
1334,0.14,-0.13,3.1262,0.20938,0.0004148,1.4e-06,0.062078,-0.001
1335,0.35,-0.17,3.1252,0.20938,0.0004146,1.5e-06,0.059355,-0.001
1336,-0.71,-0.24,3.1214,0.2094,0.0004148,1.4e-06,0.059394,-0
1337,-0.09,-0.08,3.1164,0.20939,0.0004144,1.4e-06,0.058883,0
1338,-0.24,-0.14,3.1185,0.20939,0.0004145,1.4e-06,0.057079,-0.001
1339,-0.04,-0.13,3.1184,0.20939,0.0004142,1.4e-06,0.057673,0
1340,-0.17,-0.17,3.1171,0.20939,0.000414,1.1e-06,0.060005,-0
1341,-0.59,-0.2,3.114,0.2094,0.0004145,1.3e-06,0.061632,-0
1342,-0.29,-0.12,3.1122,0.20939,0.0004145,1.3e-06,0.062921,-0
1343,-0.36,-0.18,3.1036,0.20939,0.0004146,1.4e-06,0.06439,0
1344,-0.27,-0.18,3.0954,0.20939,0.0004147,1.7e-06,0.063052,-0
1345,-0.09,-0.18,3.0899,0.20939,0.0004143,1.7e-06,0.063634,-0
1346,-0.37,-0.18,3.095,0.20939,0.0004141,1.5e-06,0.058588,-0
1347,-0.45,-0.18,3.0945,0.20939,0.0004145,1.6e-06,0.057103,-0.001
1348,0.25,-0.07,3.0931,0.20938,0.0004136,1.9e-06,0.055948,-0.001
1349,0.07,-0.21,3.09,0.20938,0.0004136,2.3e-06,0.055408,-0.002
1350,-0.13,-0.19,3.0926,0.20939,0.0004139,2.2e-06,0.054381,-0.001
