Time (s),Heat Release Rate (kW),NG Burner HRR (kW),Exhaust Mass Flow Rate (kg/s),Oxygen (Vol Fr),CO2 (Vol Fr),CO (Vol Fr),Radiant Heat Flux (kW/m^2),Ksmoke (1/m)
1640,7.69,-0.19,3.1399,0.20923,0.0005809,1.9e-06,0.14956,0.002
1641,7.48,-0.13,3.138,0.20924,0.0005802,1.9e-06,0.14952,0.003
1642,7.61,-0.18,3.1382,0.20924,0.0005803,2.1e-06,0.14815,0.002
1643,7.16,-0.24,3.1361,0.20924,0.0005803,2.1e-06,0.14661,0.001
1644,7.77,-0.31,3.1379,0.20923,0.0005812,2e-06,0.14353,0.001
1645,7.95,-0.2,3.1433,0.20923,0.0005813,2.2e-06,0.13926,0.002
1646,7.7,-0.1,3.1418,0.20923,0.0005812,2.2e-06,0.13593,0.001
1647,7.65,-0.2,3.1426,0.20924,0.0005798,2e-06,0.1357,0
1648,7.26,-0.19,3.1486,0.20924,0.0005793,2e-06,0.13276,0.002
1649,7.21,-0.24,3.1488,0.20924,0.0005785,1.9e-06,0.12587,0
1650,6.87,-0.13,3.1505,0.20925,0.0005773,1.7e-06,0.11578,0.001
1651,6.55,-0.11,3.1499,0.20926,0.0005761,1.5e-06,0.11494,0.001
1652,6.56,-0.13,3.1506,0.20926,0.0005748,1.3e-06,0.11558,0.002
1653,6.59,-0.23,3.1555,0.20926,0.0005742,1.4e-06,0.11698,0.001
1654,6.65,-0.2,3.1552,0.20926,0.0005735,1.4e-06,0.11434,0.001
1655,6.6,-0.23,3.1557,0.20926,0.0005732,1.7e-06,0.11311,0.002
1656,7.31,-0.25,3.1547,0.20924,0.0005716,1.7e-06,0.11754,0.002
1657,6.83,-0.2,3.1543,0.20925,0.0005703,1.7e-06,0.11992,0.001
1658,6.67,-0.21,3.1533,0.20926,0.000569,1.7e-06,0.11925,0.002
1659,6.52,-0.26,3.151,0.20926,0.0005686,1.7e-06,0.11334,0.001
1660,6.93,-0.1,3.1492,0.20925,0.0005681,1.8e-06,0.11111,0.003
1661,6,-0.19,3.1475,0.20927,0.0005677,1.8e-06,0.11383,0.001
1662,6.5,-0.13,3.1433,0.20926,0.0005671,2e-06,0.11733,0.001
1663,6.3,-0.17,3.1365,0.20926,0.0005663,1.8e-06,0.11826,0.001
1664,6.22,-0.21,3.1354,0.20926,0.0005657,1.7e-06,0.11699,0.001
1665,6.44,-0.24,3.129,0.20926,0.0005638,1.8e-06,0.11299,0
1666,6.06,-0.18,3.126,0.20927,0.0005615,1.8e-06,0.11429,0.001
1667,5.29,-0.16,3.1213,0.20928,0.00056,1.7e-06,0.10681,0
1668,5.6,-0.18,3.1197,0.20928,0.0005579,1.6e-06,0.10713,0.001
1669,5.93,-0.12,3.1164,0.20927,0.0005574,1.6e-06,0.11242,0
1670,5.33,-0.22,3.117,0.20928,0.0005574,1.5e-06,0.11184,-0
1671,5.47,-0.2,3.1173,0.20928,0.0005566,1.5e-06,0.10832,0.001
1672,5.53,-0.26,3.1159,0.20928,0.0005562,1.7e-06,0.11407,0.001
1673,5.8,-0.2,3.117,0.20927,0.0005572,1.8e-06,0.11509,0
1674,5.92,-0.25,3.1142,0.20927,0.0005573,1.9e-06,0.11476,0.001
1675,5.6,-0.13,3.1129,0.20928,0.0005582,1.8e-06,0.1141,0.001
1676,5.71,-0.2,3.1143,0.20927,0.0005585,2e-06,0.1146,-0
1677,6.31,-0.24,3.1135,0.20926,0.0005597,1.9e-06,0.11549,0
1678,6.67,-0.3,3.1077,0.20926,0.0005601,1.7e-06,0.11379,0.002
1679,6.55,-0.18,3.1082,0.20926,0.0005606,1.3e-06,0.11324,0
1680,6.73,-0.18,3.107,0.20926,0.0005598,1.4e-06,0.11268,0.001
1681,6.13,-0.16,3.1081,0.20927,0.0005581,1.3e-06,0.11079,0
1682,6.31,-0.13,3.1135,0.20926,0.000557,1.2e-06,0.11031,0
1683,6.17,-0.19,3.1135,0.20927,0.0005552,1.2e-06,0.10989,0
1684,5.93,-0.23,3.1131,0.20927,0.0005537,1.5e-06,0.10973,0.001
1685,4.99,-0.2,3.1111,0.20929,0.0005521,1.5e-06,0.10932,0.001
1686,4.88,-0.23,3.1141,0.20929,0.0005514,1.8e-06,0.1085,0.002
1687,4.86,-0.16,3.1173,0.20929,0.0005511,1.7e-06,0.10609,0.001
1688,5.18,-0.13,3.1254,0.20929,0.0005512,1.6e-06,0.107,0.001
1689,5.61,-0.18,3.1286,0.20928,0.0005523,1.7e-06,0.10736,0.001
1690,5.85,-0.2,3.1335,0.20927,0.000553,1.6e-06,0.10512,0.002
1691,5.78,-0.26,3.1358,0.20927,0.0005529,1.5e-06,0.10549,0.001
1692,5.63,-0.24,3.1409,0.20928,0.0005523,1.4e-06,0.10407,0.001
1693,5.36,-0.21,3.1483,0.20928,0.0005505,1.4e-06,0.098812,0
1694,5.56,-0.28,3.1544,0.20928,0.0005477,1.3e-06,0.090654,0.001
1695,5.26,-0.2,3.1633,0.20929,0.0005453,1.4e-06,0.083226,0
1696,5.19,-0.22,3.1636,0.20929,0.0005425,1.5e-06,0.082077,-0
1697,4.51,-0.13,3.1647,0.2093,0.0005402,1.7e-06,0.081757,0.001
1698,4.85,-0.24,3.1652,0.2093,0.0005382,2.1e-06,0.083921,0.001
1699,4.61,-0.19,3.1671,0.2093,0.0005368,2.1e-06,0.086446,0.002
1700,4.49,-0.25,3.1649,0.2093,0.0005365,2.2e-06,0.0863,0.001
1701,4.25,-0.15,3.1665,0.20931,0.0005355,1.9e-06,0.087334,0.001
1702,4.25,-0.16,3.1632,0.20931,0.0005356,1.8e-06,0.086409,-0
1703,4.69,-0.21,3.1611,0.2093,0.0005356,2e-06,0.088321,0.001
1704,4.78,-0.21,3.1605,0.2093,0.0005358,2.3e-06,0.088219,0.001
1705,4.87,-0.15,3.1573,0.20929,0.0005359,2.4e-06,0.084103,0.001
1706,4.99,-0.21,3.1563,0.20929,0.0005351,2.4e-06,0.080109,0.001
1707,4.97,-0.21,3.1594,0.20929,0.0005344,2.3e-06,0.081771,-0.001
1708,5.04,-0.12,3.1569,0.20929,0.0005329,2.1e-06,0.086812,0
1709,4.62,-0.09,3.1574,0.2093,0.0005318,2e-06,0.089198,0
1710,4.78,-0.16,3.1577,0.2093,0.0005317,2e-06,0.089163,0.001
1711,4.84,-0.18,3.1553,0.2093,0.0005316,2.1e-06,0.085725,0.001
1712,4.41,-0.26,3.1555,0.2093,0.000531,2.2e-06,0.077127,0.001
1713,4.35,-0.17,3.1553,0.20931,0.0005301,2.3e-06,0.077372,0.001
1714,4.55,-0.18,3.1552,0.2093,0.0005286,2.2e-06,0.078439,0.001
1715,4.23,-0.21,3.1565,0.20931,0.0005281,2.3e-06,0.073297,0
1716,4.3,-0.26,3.1547,0.20931,0.0005279,2.4e-06,0.072689,0.002
1717,4.42,-0.13,3.1545,0.2093,0.0005266,2.1e-06,0.068512,0
1718,4.02,-0.11,3.1549,0.20931,0.0005256,1.9e-06,0.06657,-0
1719,3.85,-0.32,3.1561,0.20932,0.0005247,1.9e-06,0.067374,0.001
1720,3.51,-0.25,3.1545,0.20932,0.0005232,1.9e-06,0.067383,0.001
1721,4.02,-0.31,3.1524,0.20931,0.0005223,1.9e-06,0.070535,0.001
1722,3.71,-0.29,3.1511,0.20932,0.0005217,1.9e-06,0.081302,0.002
1723,3.87,-0.22,3.152,0.20932,0.0005218,1.9e-06,0.084708,0.002
1724,3.65,-0.22,3.1512,0.20932,0.0005218,1.5e-06,0.084444,0.002
1725,3.78,-0.21,3.151,0.20932,0.0005218,1.2e-06,0.083538,0.001
1726,4.15,-0.26,3.156,0.20931,0.0005225,1.2e-06,0.083008,0.001
1727,3.95,-0.22,3.153,0.20931,0.0005227,1.4e-06,0.080952,0.001
1728,3.65,-0.14,3.1536,0.20932,0.0005228,1.4e-06,0.081473,0.002
1729,3.99,-0.25,3.1547,0.20931,0.0005227,1.5e-06,0.082698,0.001
1730,3.75,-0.25,3.1619,0.20932,0.0005219,1.5e-06,0.081436,0.002
1731,4,-0.16,3.1695,0.20931,0.0005211,1.7e-06,0.080112,0.002
1732,3.22,-0.19,3.1736,0.20933,0.0005198,1.7e-06,0.079257,0.002
1733,3.76,-0.18,3.1711,0.20932,0.000519,1.4e-06,0.080755,0.001
1734,4.34,-0.17,3.1728,0.20931,0.000518,1.5e-06,0.077805,0.002
1735,4.04,-0.19,3.172,0.20931,0.0005176,1.8e-06,0.072598,0.001
1736,3.77,-0.25,3.1722,0.20932,0.000517,1.7e-06,0.063973,0.001
1737,3.58,-0.24,3.1745,0.20932,0.0005171,1.7e-06,0.06254,0.002
1738,3.71,-0.17,3.1758,0.20932,0.0005167,1.9e-06,0.06169,0.001
1739,3.51,-0.16,3.1748,0.20932,0.000516,1.9e-06,0.064625,0.002
1740,3.78,-0.2,3.1712,0.20932,0.0005152,2e-06,0.063146,0.001
1741,3,-0.07,3.1698,0.20933,0.0005151,1.9e-06,0.061711,0.001
1742,3.18,-0.18,3.1708,0.20933,0.0005151,1.8e-06,0.056848,0.002
1743,3.62,-0.19,3.1721,0.20932,0.0005151,1.7e-06,0.056969,0.001
1744,3.28,-0.2,3.1716,0.20933,0.0005143,1.7e-06,0.058812,0
1745,3.12,-0.23,3.1778,0.20933,0.000514,1.7e-06,0.061331,0.001
1746,3.56,-0.1,3.1779,0.20932,0.0005139,1.7e-06,0.063418,0.002
1747,3.35,-0.17,3.1761,0.20933,0.0005139,1.5e-06,0.062681,0.001
1748,3.01,-0.18,3.1767,0.20933,0.0005144,1.6e-06,0.065111,0.001
1749,3.29,-0.29,3.1756,0.20933,0.0005151,1.7e-06,0.064687,0.001
1750,2.47,-0.23,3.1723,0.20934,0.0005144,1.3e-06,0.06724,0.001
1751,3.55,-0.2,3.1716,0.20932,0.000514,1.2e-06,0.069182,0
1752,3.74,-0.24,3.1656,0.20932,0.0005131,1.5e-06,0.06932,0.002
1753,3.73,-0.24,3.1634,0.20932,0.000513,1.1e-06,0.073269,0.001
1754,3.7,-0.26,3.1581,0.20932,0.0005124,1.1e-06,0.073107,0.001
1755,3.03,-0.25,3.1521,0.20933,0.0005112,1.5e-06,0.066992,0.001
1756,2.8,-0.21,3.1511,0.20934,0.00051,1.7e-06,0.061403,0
1757,2.74,-0.14,3.1545,0.20934,0.0005093,1.6e-06,0.058149,0.002
1758,2.83,-0.26,3.1518,0.20934,0.0005084,1.6e-06,0.057373,0.001
1759,3.1,-0.25,3.1515,0.20933,0.0005073,1.7e-06,0.058849,0.001
1760,2.83,-0.11,3.1566,0.20934,0.0005075,1.6e-06,0.057013,0.001
1761,2.79,-0.18,3.1526,0.20934,0.0005074,1.6e-06,0.058801,0.001
1762,3.43,-0.28,3.155,0.20933,0.0005083,1.6e-06,0.060666,0
1763,2.88,-0.27,3.1579,0.20934,0.0005086,1.7e-06,0.060031,0
1764,3.06,-0.21,3.1636,0.20933,0.0005092,1.7e-06,0.060631,0
1765,3.11,-0.32,3.1626,0.20933,0.0005092,1.7e-06,0.060094,0.001
1766,3.44,-0.18,3.1596,0.20933,0.0005091,1.6e-06,0.060588,0.001
1767,3.03,-0.25,3.1578,0.20933,0.0005082,1.3e-06,0.062753,0.001
1768,3.25,-0.24,3.1596,0.20933,0.0005074,1e-06,0.062926,0.001
1769,3.44,-0.24,3.1597,0.20933,0.0005063,8e-07,0.062917,0.001
1770,2.54,-0.12,3.1553,0.20934,0.0005054,5e-07,0.061746,0.001
1771,3,-0.23,3.1598,0.20934,0.0005055,7e-07,0.065072,0.001
1772,2.15,-0.18,3.1569,0.20935,0.0005054,9e-07,0.063982,-0
1773,2.7,-0.25,3.1534,0.20934,0.0005046,8e-07,0.059641,0.001
1774,2.62,-0.16,3.1507,0.20934,0.000504,6e-07,0.057587,0.001
1775,2.26,-0.23,3.1492,0.20935,0.0005024,6e-07,0.05545,0.001
1776,3.28,-0.32,3.1472,0.20933,0.0005016,7e-07,0.055019,0.002
1777,2.33,-0.2,3.144,0.20935,0.0005006,5e-07,0.057359,0.001
1778,2.53,-0.33,3.1465,0.20934,0.0005011,5e-07,0.057711,0.002
1779,2.56,-0.18,3.1491,0.20934,0.0005015,5e-07,0.054011,0.002
1780,2.59,-0.19,3.1509,0.20934,0.0005017,8e-07,0.054056,0.002
1781,2.68,-0.18,3.146,0.20934,0.0005025,8e-07,0.05868,0.001
1782,2.71,-0.3,3.1481,0.20934,0.0005024,9e-07,0.063077,0.001
1783,2.51,-0.23,3.1511,0.20934,0.0005032,6e-07,0.062981,0.001
1784,2.22,-0.29,3.1522,0.20935,0.0005034,4e-07,0.061752,0.001
1785,2.68,-0.27,3.1561,0.20934,0.0005037,6e-07,0.05417,0.001
1786,2.54,-0.13,3.1643,0.20934,0.0005037,5e-07,0.047805,0.001
1787,2.47,-0.34,3.1673,0.20935,0.0005034,4e-07,0.049596,0.001
1788,3.02,-0.23,3.1646,0.20934,0.0005037,3e-07,0.052194,0.001
1789,2.95,-0.22,3.1673,0.20934,0.0005034,4e-07,0.057802,0
1790,2.56,-0.21,3.1716,0.20934,0.0005025,6e-07,0.055294,0.002
1791,2.85,-0.28,3.1771,0.20934,0.0005014,7e-07,0.055692,0.002
1792,2.68,-0.12,3.1802,0.20934,0.0005006,9e-07,0.056927,0.001
1793,2.65,-0.27,3.1806,0.20934,0.0005005,1e-06,0.056192,0.001
1794,2.42,-0.2,3.1777,0.20935,0.0004997,1e-06,0.056788,0
1795,2.39,-0.26,3.1776,0.20935,0.0004995,1.3e-06,0.056212,0.001
1796,1.9,-0.28,3.1758,0.20936,0.0004985,1.1e-06,0.052875,0
1797,1.83,-0.19,3.1755,0.20936,0.0004977,1.2e-06,0.049777,0
1798,2.09,-0.18,3.1784,0.20935,0.0004965,1.5e-06,0.051607,0.001
1799,2.93,-0.21,3.1767,0.20934,0.0004958,1.4e-06,0.056224,0.002
1800,2.1,-0.24,3.175,0.20935,0.0004949,1.3e-06,0.056023,0.001
1801,1.88,-0.21,3.1749,0.20936,0.0004949,1.2e-06,0.056623,-0
1802,2.18,-0.26,3.1704,0.20935,0.0004948,1e-06,0.05468,0.001
1803,2.01,-0.23,3.1698,0.20936,0.0004945,1.1e-06,0.049523,0.001
1804,2.38,-0.2,3.1769,0.20935,0.0004935,1e-06,0.051501,0.001
1805,1.76,-0.29,3.1782,0.20936,0.0004931,6e-07,0.047578,-0
1806,1.89,-0.3,3.1787,0.20936,0.0004926,5e-07,0.049859,0.001
1807,1.95,-0.19,3.1806,0.20936,0.0004918,7e-07,0.048569,0
1808,1.41,-0.15,3.1794,0.20937,0.0004909,1e-06,0.044015,0.001
1809,2.15,-0.23,3.1778,0.20935,0.0004899,1.1e-06,0.04122,0
1810,1.36,-0.28,3.18,0.20937,0.00049,1e-06,0.047526,0
1811,1.66,-0.33,3.1813,0.20936,0.0004897,8e-07,0.05255,0.001
1812,1.36,-0.18,3.1883,0.20937,0.0004887,9e-07,0.052353,0.002
1813,2.03,-0.31,3.1916,0.20936,0.0004881,8e-07,0.048673,0.001
1814,1.64,-0.26,3.1875,0.20936,0.000488,9e-07,0.051993,0.002
1815,2.11,-0.2,3.1873,0.20936,0.0004879,1.1e-06,0.051092,0.001
1816,1.98,-0.19,3.1855,0.20936,0.0004873,1.4e-06,0.047377,0.001
1817,2.4,-0.29,3.1851,0.20935,0.0004873,1.8e-06,0.049729,0.001
1818,1.74,-0.26,3.1841,0.20936,0.0004879,1.7e-06,0.048566,0.001
1819,1.84,-0.15,3.1846,0.20936,0.0004875,1.4e-06,0.046315,0.002
1820,2.11,-0.17,3.1809,0.20936,0.0004879,1.6e-06,0.047675,0
1821,1.42,-0.24,3.1782,0.20937,0.000488,1.6e-06,0.051214,0.001
1822,1.6,-0.21,3.1712,0.20936,0.000488,1.5e-06,0.052934,0.001
1823,1.94,-0.15,3.171,0.20936,0.0004878,1.4e-06,0.049515,0.001
1824,1.28,-0.24,3.1742,0.20937,0.0004879,1.1e-06,0.044313,0
1825,1.91,-0.2,3.175,0.20936,0.0004875,1.2e-06,0.048221,0.001
1826,0.78,-0.24,3.1729,0.20938,0.0004863,1.3e-06,0.051784,0.001
1827,0.8,-0.21,3.1733,0.20938,0.0004854,1.2e-06,0.05301,0.001
1828,1.2,-0.27,3.174,0.20937,0.0004849,1.3e-06,0.053946,0.001
1829,1.37,-0.19,3.1728,0.20937,0.0004842,1.4e-06,0.05462,0.001
1830,1.38,-0.2,3.1741,0.20937,0.0004841,1.3e-06,0.053214,0
1831,1.46,-0.18,3.173,0.20937,0.0004836,1.6e-06,0.053136,0
1832,1.72,-0.11,3.179,0.20936,0.0004831,2e-06,0.047311,0.001
1833,1.35,-0.27,3.1772,0.20937,0.0004832,1.9e-06,0.044828,0.001
1834,1.27,-0.25,3.1731,0.20937,0.0004834,1.8e-06,0.044207,0.001
1835,1.59,-0.15,3.1719,0.20937,0.0004832,1.7e-06,0.043374,0.002
1836,1.65,-0.31,3.1733,0.20936,0.0004831,1.7e-06,0.046834,0.001
1837,1.85,-0.21,3.1712,0.20936,0.000483,1.6e-06,0.046549,0.001
1838,1.18,-0.24,3.1676,0.20937,0.0004828,1.5e-06,0.050044,0.001
1839,0.81,-0.23,3.169,0.20938,0.0004822,1.3e-06,0.050621,0.001
1840,1.12,-0.32,3.1662,0.20937,0.000482,1.3e-06,0.05053,0.001
1841,0.82,-0.28,3.1664,0.20938,0.0004818,1.5e-06,0.050357,0
1842,1.77,-0.24,3.1648,0.20936,0.0004812,1.8e-06,0.048451,0
1843,1.64,-0.15,3.1639,0.20936,0.000481,2.1e-06,0.045653,0.001
1844,1.16,-0.17,3.1672,0.20937,0.00048,2.2e-06,0.044946,0
1845,0.95,-0.13,3.1681,0.20938,0.0004796,2.1e-06,0.036512,0.001
1846,0.78,-0.13,3.1679,0.20938,0.000479,1.5e-06,0.033596,0.001
1847,0.74,-0.11,3.1683,0.20938,0.0004785,1.3e-06,0.035904,0.001
1848,0.75,-0.28,3.1687,0.20938,0.0004784,1e-06,0.037365,0.001
1849,0.97,-0.19,3.1675,0.20938,0.0004782,7e-07,0.033981,0.001
1850,1.4,-0.21,3.1713,0.20937,0.0004787,7e-07,0.033922,0.001
1851,1.88,-0.19,3.1695,0.20936,0.0004792,9e-07,0.038876,0.001
1852,1.16,-0.31,3.1685,0.20937,0.0004794,8e-07,0.040119,0.001
1853,1.06,-0.17,3.1707,0.20938,0.000479,7e-07,0.038713,0.001
1854,1.48,-0.25,3.1684,0.20937,0.0004784,8e-07,0.036804,0.001
1855,1.2,-0.18,3.1659,0.20937,0.0004784,5e-07,0.026327,0.001
1856,0.44,-0.17,3.1642,0.20939,0.000479,7e-07,0.02424,0.001
1857,0.53,-0.17,3.1675,0.20938,0.0004782,1.1e-06,0.027718,0
1858,0.87,-0.14,3.173,0.20938,0.0004782,1.3e-06,0.029046,0
1859,0.89,-0.26,3.1738,0.20938,0.0004774,1.1e-06,0.033359,0.002
1860,0.55,-0.18,3.1735,0.20938,0.0004767,1e-06,0.040392,0
1861,0.92,-0.21,3.1757,0.20938,0.0004764,1.3e-06,0.040746,0.001
1862,0.74,-0.29,3.1777,0.20938,0.0004757,1.3e-06,0.040018,0
1863,0.88,-0.2,3.1768,0.20938,0.000475,1.1e-06,0.041086,0.002
1864,0.64,-0.15,3.1784,0.20938,0.0004743,1e-06,0.041282,0.002
1865,1.02,-0.25,3.1794,0.20938,0.0004734,1.1e-06,0.043254,0.001
1866,1.06,-0.22,3.1795,0.20938,0.0004735,9e-07,0.042159,0.001
1867,0.73,-0.12,3.1724,0.20938,0.0004736,8e-07,0.036615,0.002
1868,1,-0.25,3.1676,0.20938,0.0004735,6e-07,0.033923,0.001
1869,1.42,-0.25,3.1647,0.20937,0.0004733,4e-07,0.036418,0.002
1870,0.34,-0.15,3.1599,0.20939,0.0004736,4e-07,0.039756,0.001
1871,0.28,-0.3,3.1565,0.20939,0.0004738,5e-07,0.04127,0.002
1872,0.73,-0.18,3.1536,0.20938,0.0004738,4e-07,0.039779,0.002
1873,0.73,-0.24,3.1544,0.20938,0.0004736,7e-07,0.037344,0.002
1874,0.88,-0.2,3.1544,0.20938,0.0004735,8e-07,0.040502,0.001
1875,0.75,-0.18,3.1538,0.20938,0.0004735,1.1e-06,0.039527,0
1876,0.71,-0.22,3.1523,0.20938,0.0004731,1.4e-06,0.03549,0
1877,1.13,-0.23,3.1575,0.20938,0.0004726,1.3e-06,0.029931,0.001
1878,1.15,-0.2,3.1586,0.20938,0.0004725,9e-07,0.036152,0.001
1879,1,-0.25,3.1611,0.20938,0.0004724,9e-07,0.040006,0
1880,0.41,-0.28,3.1643,0.20939,0.0004728,8e-07,0.039731,0.001
1881,0.29,-0.26,3.1649,0.20939,0.0004735,8e-07,0.034163,0.001
1882,0.95,-0.24,3.1586,0.20938,0.0004733,3e-07,0.035461,0.001
1883,1.26,-0.22,3.1552,0.20937,0.0004733,2e-07,0.030671,0
1884,1.35,-0.23,3.1564,0.20937,0.0004735,7e-07,0.026995,0
1885,0.54,-0.26,3.1581,0.20939,0.0004725,6e-07,0.030749,0.001
1886,0.41,-0.2,3.1588,0.20939,0.0004724,7e-07,0.035013,0.001
1887,0.7,-0.23,3.1531,0.20938,0.0004722,9e-07,0.033589,0.002
1888,0.43,-0.26,3.1538,0.20939,0.0004717,1e-06,0.035468,0.001
1889,0.34,-0.22,3.1518,0.20939,0.0004709,8e-07,0.037533,0.002
1890,0.09,-0.23,3.1505,0.20939,0.0004701,5e-07,0.038196,0.001
1891,0.6,-0.26,3.1481,0.20939,0.0004694,5e-07,0.030668,0.001
1892,0.99,-0.2,3.1536,0.20938,0.0004687,6e-07,0.026624,0.001
1893,0.04,-0.18,3.1561,0.2094,0.0004687,6e-07,0.030246,0.002
1894,0.36,-0.24,3.1559,0.20939,0.0004688,7e-07,0.03482,0.002
1895,0.59,-0.25,3.1534,0.20939,0.0004686,1e-06,0.035301,0.001
1896,0.86,-0.14,3.1522,0.20938,0.0004685,1.1e-06,0.030904,0.002
1897,0.63,-0.07,3.1541,0.20939,0.0004693,1.1e-06,0.032802,0.001
1898,0.69,-0.24,3.1577,0.20938,0.0004694,1e-06,0.030033,0.001
1899,0.4,-0.19,3.157,0.20939,0.0004701,9e-07,0.034264,0.002
1900,0.55,-0.07,3.1591,0.20939,0.0004695,1.1e-06,0.034227,0.001
1901,0.82,-0.28,3.1619,0.20938,0.0004694,1.3e-06,0.034886,0.001
1902,0.58,-0.19,3.1594,0.20939,0.0004697,1.2e-06,0.030508,0.001
1903,0.5,-0.18,3.1551,0.20939,0.0004688,8e-07,0.029339,0.001
1904,0.42,-0.25,3.1541,0.20939,0.0004688,8e-07,0.032772,0
1905,0.67,-0.27,3.1532,0.20938,0.0004687,9e-07,0.03276,0.001
1906,0.47,-0.23,3.1537,0.20939,0.0004687,1e-06,0.029724,0.002
1907,0.94,-0.18,3.1566,0.20938,0.0004692,9e-07,0.030301,0.001
1908,1.16,-0.32,3.1571,0.20938,0.0004694,1.1e-06,0.029606,-0
1909,1.15,-0.31,3.159,0.20938,0.0004695,1.4e-06,0.027939,0.001
1910,1.15,-0.23,3.1602,0.20938,0.0004694,1.4e-06,0.025825,0.001
1911,0.61,-0.28,3.1592,0.20939,0.0004698,1.1e-06,0.026399,0.001
1912,0.47,-0.24,3.1626,0.20939,0.0004696,1e-06,0.026504,0.001
1913,0.52,-0.15,3.163,0.20939,0.0004697,1.1e-06,0.02335,0.002
1914,0.75,-0.16,3.163,0.20938,0.0004696,1.4e-06,0.023421,0.001
1915,0.9,-0.3,3.1646,0.20938,0.0004695,1.4e-06,0.024548,0.001
1916,0.86,-0.18,3.1622,0.20938,0.0004685,1e-06,0.024393,0.002
1917,1.21,-0.25,3.1603,0.20938,0.0004686,1e-06,0.022848,0.002
1918,0.49,-0.27,3.1566,0.20939,0.0004676,1.2e-06,0.025745,0.001
1919,0.38,-0.23,3.1572,0.20939,0.0004667,1e-06,0.023964,0.001
1920,0.29,-0.2,3.1526,0.20939,0.0004666,9e-07,0.023125,0.002
1921,0.75,-0.27,3.1528,0.20938,0.0004665,9e-07,0.024984,0.001
1922,0.98,-0.22,3.1506,0.20938,0.000466,1e-06,0.027785,0.001
1923,0.45,-0.19,3.1504,0.20939,0.0004657,8e-07,0.025007,0.001
1924,0.57,-0.22,3.1485,0.20939,0.0004647,5e-07,0.0213,0.001
1925,0.32,-0.16,3.1524,0.20939,0.0004649,4e-07,0.025233,0.001
1926,0.45,-0.32,3.157,0.20939,0.000466,2e-07,0.030742,0.001
1927,0.55,-0.14,3.1568,0.20939,0.0004648,-0,0.034274,0.002
1928,0.74,-0.18,3.1575,0.20939,0.0004648,1e-07,0.035253,0.001
1929,0.32,-0.17,3.1566,0.20939,0.0004648,1e-07,0.035179,0.001
1930,0.46,-0.25,3.1575,0.20939,0.0004648,2e-07,0.031564,0.001
1931,0.18,-0.14,3.1561,0.20939,0.0004648,4e-07,0.031083,0.001
1932,-0.02,-0.2,3.1586,0.2094,0.000464,7e-07,0.031449,0.001
1933,0.47,-0.11,3.1616,0.20939,0.0004637,8e-07,0.031238,0.001
1934,0.12,-0.15,3.169,0.2094,0.0004638,5e-07,0.03107,0.001
1935,0.51,-0.2,3.1717,0.20939,0.0004638,3e-07,0.019555,0.002
1936,0.58,-0.17,3.1764,0.20939,0.0004638,3e-07,0.01583,0.002
1937,0.71,-0.24,3.1798,0.20939,0.0004641,2e-07,0.016766,0.002
1938,0.77,-0.23,3.1833,0.20938,0.0004648,2e-07,0.019153,0.002
1939,0.94,-0.2,3.1881,0.20938,0.0004649,5e-07,0.020764,0.002
1940,0.45,-0.23,3.1897,0.20939,0.0004648,7e-07,0.021421,0.002
1941,0.64,-0.2,3.1889,0.20939,0.0004648,8e-07,0.024817,0.002
1942,0.4,-0.18,3.1903,0.20939,0.0004647,8e-07,0.025722,0.001
1943,0.61,-0.2,3.1964,0.20939,0.0004655,7e-07,0.029558,0.001
1944,0.63,-0.2,3.1917,0.20939,0.0004651,8e-07,0.031293,0.001
1945,-0.32,-0.19,3.1872,0.2094,0.0004655,1e-06,0.032875,0.001
1946,-0.07,-0.22,3.1838,0.2094,0.0004648,1.1e-06,0.030437,0.001
1947,0.43,-0.18,3.1866,0.20939,0.0004646,1.2e-06,0.024686,0.002
1948,0.31,-0.16,3.1814,0.20939,0.0004641,1.1e-06,0.015289,0.001
1949,0.38,-0.14,3.1749,0.20939,0.0004647,1e-06,0.008982,0.001
1950,0.32,-0.33,3.174,0.20939,0.0004638,1e-06,0.008387,0.002
1951,0.42,-0.25,3.173,0.20939,0.0004638,8e-07,0.011717,0.001
1952,0.48,-0.18,3.1702,0.20939,0.0004638,6e-07,0.013052,0.001
1953,0.69,-0.25,3.1639,0.20939,0.0004637,6e-07,0.015229,0.001
1954,-0.14,-0.23,3.164,0.2094,0.0004639,8e-07,0.017859,0.001
1955,0.4,-0.2,3.1644,0.20939,0.0004636,1.1e-06,0.020517,0.001
1956,-0.12,-0.19,3.1629,0.2094,0.0004626,1.2e-06,0.023316,0.001
1957,-0.12,-0.17,3.1562,0.2094,0.0004627,1e-06,0.025084,0.002
1958,0.19,-0.24,3.158,0.2094,0.0004628,9e-07,0.024801,0.001
1959,0.49,-0.14,3.1595,0.20939,0.0004629,9e-07,0.023369,0.001
1960,0.34,-0.17,3.1527,0.20939,0.0004629,7e-07,0.023604,0
1961,0.03,-0.27,3.1581,0.2094,0.0004624,7e-07,0.026969,0.001
1962,0.19,-0.26,3.1604,0.2094,0.0004619,4e-07,0.029457,0.002
1963,0.84,-0.21,3.1617,0.20938,0.0004618,3e-07,0.031113,-0
1964,0.46,-0.28,3.1621,0.20939,0.0004617,6e-07,0.026331,0.001
